Parcel,Name,Address,Aldermanic District
70929416084,,,11
70929417058,,,11
70929419054,,,11
70929419137,,,11
70929419187,,,11
70929419369,,,11
70929422114,,,10
70929426033,,,11
70929427081,,,10
70929428021,,,10
70929428089,,,10
70930101179,,,11
70930104107,,,11
70930105022,,,11
70929118119,,,11
70929118177,,,11
70929119034,,,11
70929119042,,,11
70929122102,,,11
70929201047,,,11
70929201063,,,11
70929201138,,,11
70929201211,,,11
70929202061,,,11
70929204207,,,11
70929205122,,,11
70929206229,,,11
70929208093,,,11
70929209257,,,11
70929210030,,,11
70929217143,,,11
70929218092,,,11
70929218191,,,11
70929219058,,,11
70929219123,,,11
70929219214,,,11
70929220047,,,11
70929221053,,,11
70929222043,,,11
70929222069,,,11
70929223041,,,11
70929223215,,,11
70929223398,,,11
70929301095,,,11
70928316087,,,10
70928316128,,,10
70928320103,,,10
70929106081,,,11
70929106221,,,11
70929111014,,,11
70929112088,,,11
70929113242,,,11
70929116197,,,11
70929116270,,,11
70928113037,,,13
70928113160,,,13
70928116015,,,13
70928116106,,,13
70928117427,,,13
70928119019,,,13
70928119027,,,13
70928119035,,,13
70928204167,,,11
70928205066,,,11
70928208101,,,11
70928209167,,,11
70928212235,,,11
70928213118,,,11
70928217110,,,11
70928218043,,,13
70928223068,,,13
70928224066,,,13
70928225105,,,13
70928301020,,,13
70928303092,,,13
70928309032,,,13
70928311029,,,10
70928311037,,,10
70928315203,,,11
70926219035,,,13
70926226014,,,13
70926309018,,,13
70926403092,,,13
70926404058,,,13
70926410039,,,14
70926412233,,,14
70926415047,,,14
70926416201,,,14
70927100994,,,13
70928102212,,,13
70928104010,,,13
70928105076,,,13
70928105125,,,13
70928105258,,,13
70928106264,,,13
70928108012,,,13
70928108153,,,13
70928109094,,,13
70928109193,,,13
70928109284,,,13
70926112049,,,13
70926116174,,,13
70926117065,,,13
70926201165,,,13
70926205109,,,13
70926205117,,,13
70926213110,,,13
70926213152,,,13
70926213178,,,13
70926214142,,,13
70926214209,,,13
70926217120,,,13
70923413234,,,4
70923413242,,,4
70923413250,,,4
70923413268,,,4
70923413276,,,4
70923413284,,,4
70923413292,,,4
70923413309,,,4
70923413317,,,4
70923413325,,,4
70923413333,,,4
70923413341,,,4
70923413359,,,4
70923413367,,,4
70923413375,,,4
70923413383,,,4
70923413391,,,4
70923413408,,,4
70923413416,,,4
70923413424,,,4
70923413432,,,4
70923413440,,,4
70923413458,,,4
70923413466,,,4
70923413474,,,4
70923413482,,,4
70923413490,,,4
70923413507,,,4
70923413755,,,4
70923413763,,,4
70923413771,,,4
70923413789,,,4
70923413797,,,4
70923413804,,,4
70923413812,,,4
70923413820,,,4
70923413838,,,4
70923413846,,,4
70923413854,,,4
70923413862,,,4
70923413870,,,4
70923413888,,,4
70923413896,,,4
70923413903,,,4
70923413911,,,4
70923413929,,,4
70923413937,,,4
70923413945,,,4
70923413953,,,4
70923413961,,,4
70923413979,,,4
70923413987,,,4
70923413995,,,4
70924210168,,,4
70924215027,,,4
70925204087,,,13
70926101191,,,13
70926101208,,,13
70926102032,,,13
70926103270,,,13
70926109020,,,13
70926109046,,,13
70923412244,,,4
70923412252,,,4
70923412260,,,4
70923412278,,,4
70923412286,,,4
70923412294,,,4
70923412301,,,4
70923412319,,,4
70923412327,,,4
70923412335,,,4
70923412343,,,4
70923412351,,,4
70923412369,,,4
70923412377,,,4
70923412385,,,4
70923412393,,,4
70923412400,,,4
70923412418,,,4
70923412426,,,4
70923412434,,,4
70923412442,,,4
70923412450,,,4
70923412468,,,4
70923412476,,,4
70923412484,,,4
70923412492,,,4
70923412509,,,4
70923413010,,,4
70923413028,,,4
70923413036,,,4
70923413044,,,4
70923413052,,,4
70923413060,,,4
70923413078,,,4
70923413086,,,4
70923413094,,,4
70923413101,,,4
70923413119,,,4
70923413127,,,4
70923413135,,,4
70923413143,,,4
70923413151,,,4
70923413169,,,4
70923413177,,,4
70923413185,,,4
70923413193,,,4
70923413200,,,4
70923413218,,,4
70923413226,,,4
70923411519,,,4
70923411527,,,4
70923411535,,,4
70923411543,,,4
70923411551,,,4
70923411569,,,4
70923411577,,,4
70923411585,,,4
70923411593,,,4
70923411600,,,4
70923411618,,,4
70923411626,,,4
70923411634,,,4
70923411642,,,4
70923411650,,,4
70923411668,,,4
70923411676,,,4
70923411684,,,4
70923411692,,,4
70923411709,,,4
70923411717,,,4
70923411725,,,4
70923411733,,,4
70923411741,,,4
70923412012,,,4
70923412020,,,4
70923412038,,,4
70923412046,,,4
70923412054,,,4
70923412062,,,4
70923412070,,,4
70923412088,,,4
70923412096,,,4
70923412103,,,4
70923412111,,,4
70923412129,,,4
70923412137,,,4
70923412145,,,4
70923412153,,,4
70923412161,,,4
70923412179,,,4
70923412187,,,4
70923412195,,,4
70923412202,,,4
70923412210,,,4
70923412228,,,4
70923412236,,,4
70923411030,,,4
70923411048,,,4
70923411056,,,4
70923411064,,,4
70923411072,,,4
70923411080,,,4
70923411098,,,4
70923411105,,,4
70923411113,,,4
70923411121,,,4
70923411139,,,4
70923411147,,,4
70923411155,,,4
70923411163,,,4
70923411171,,,4
70923411189,,,4
70923411197,,,4
70923411204,,,4
70923411212,,,4
70923411220,,,4
70923411238,,,4
70923411246,,,4
70923411254,,,4
70923411262,,,4
70923411270,,,4
70923411288,,,4
70923411296,,,4
70923411303,,,4
70923411311,,,4
70923411329,,,4
70923411337,,,4
70923411345,,,4
70923411353,,,4
70923411361,,,4
70923411379,,,4
70923411387,,,4
70923411395,,,4
70923411402,,,4
70923411410,,,4
70923411428,,,4
70923411436,,,4
70923411444,,,4
70923411452,,,4
70923411460,,,4
70923411478,,,4
70923411486,,,4
70923411494,,,4
70923411501,,,4
70923131307,,,4
70923132058,,,4
70923133262,,,4
70923203130,,,2
70923203205,,,2
70923215242,,,8
70923307031,,,13
70923307081,,,13
70923307213,,,13
70923308154,,,13
70923316214,,,13
70923405033,,,4
70923405132,,,4
70923408110,,,13
70923408285,,,13
70923409085,,,13
70923411014,,,4
70923411022,,,4
70922420066,,,13
70922420123,,,13
70922421064,,,13
70922422145,,,13
70922422236,,,13
70922423010,,,13
70922423218,,,13
70922424141,,,13
70922424183,,,13
70922425058,,,13
70922430031,,,13
70922431170,,,13
70922434124,,,13
70923113199,,,4
70923113222,,,4
70923116317,,,4
70923122174,,,4
70923123172,,,4
70923124104,,,4
70923124162,,,4
70923124188,,,4
70923125037,,,4
70923125053,,,4
70922333079,,,13
70922335231,,,13
70922344084,,,13
70922404052,,,13
70922405307,,,13
70922410041,,,13
70922441012,,,13
70922441020,,,13
70922441038,,,13
70922441046,,,13
70922441054,,,13
70922441062,,,13
70922441070,,,13
70922441088,,,13
70922441096,,,13
70922441103,,,13
70922441111,,,13
70922441129,,,13
70922441137,,,13
70922441145,,,13
70922441153,,,13
70922441161,,,13
70922441179,,,13
70922441187,,,13
70922306050,,,5
70922312031,,,5
70922313089,,,5
70922316033,,,13
70922316140,,,13
70922319079,,,13
70922319102,,,13
70922322014,,,13
70922327246,,,13
70922328046,,,13
70922329010,,,13
70922329127,,,13
70922330033,,,13
70921410133,,,5
70921417171,,,13
70921419078,,,13
70922212124,,,5
70922213081,,,5
70922216100,,,5
70922217108,,,5
70922218023,,,5
70922218065,,,5
70922225078,,,5
70922226092,,,5
70922230118,,,5
70922231140,,,5
70922233039,,,5
70922237015,,,5
70922303113,,,5
70921301316,,,5
70921302140,,,5
70921305160,,,5
70921306100,,,5
70921311050,,,5
70921311068,,,5
70921311224,,,5
70921312032,,,5
70921313121,,,5
70921313147,,,5
70921315135,,,5
70921316125,,,5
70921401067,,,5
70921401257,,,5
70921402073,,,5
70921402164,,,5
70921403021,,,5
70921403154,,,5
70921403310,,,5
70921205112,,,5
70921206201,,,5
70921208124,,,5
70921209015,,,5
70921210096,,,5
70921216086,,,5
70920416281,,,11
70920417023,,,11
70920417049,,,11
70920419194,,,11
70920419235,,,11
70920420232,,,11
70921104174,,,5
70921105114,,,5
70921105289,,,5
70921107061,,,5
70921107102,,,5
70921112010,,,5
70921113092,,,5
70921117010,,,5
70921118084,,,5
70921119082,,,5
70921125097,,,5
70921126110,,,5
70921126128,,,5
70921126269,,,5
70920303082,,,11
70920305161,,,11
70920305301,,,11
70920306193,,,11
70920307026,,,11
70920308131,,,11
70920402157,,,5
70920402397,,,5
70920403246,,,5
70920405135,,,5
70920406357,,,5
70920409111,,,5
70920410134,,,5
70920416041,,,11
70920416083,,,11
70920416108,,,11
70919304033,,,11
70919305172,,,11
70919309059,,,19
70919401326,,,11
70919401350,,,11
70919403140,,,11
70919403158,,,11
70919403166,,,11
70919405211,,,11
70919407093,,,11
70919408108,,,11
70919408306,,,11
70919408348,,,11
70919409081,,,11
70919409198,,,11
70919409247,,,11
70919409289,,,11
70919411177,,,11
70919412274,,,11
70919417018,,,11
70919417026,,,11
70920101113,,,5
70920102070,,,5
70920105090,,,5
70920106387,,,5
70920108060,,,5
70920110130,,,5
70919103013,,,11
70919104037,,,11
70919104095,,,11
70919105051,,,11
70919108021,,,11
70919109011,,,11
70919109128,,,11
70919110050,,,11
70919110282,,,11
70919112072,,,11
70919203045,,,11
70919204093,,,11
70919205075,,,11
70919206106,,,11
70919206164,,,11
70919206221,,,11
70919207089,,,11
70919208029,,,11
70919209027,,,11
70919211121,,,11
70919211139,,,11
70919215024,,,11
70919220073,,,19
70919221245,,,19
70919223069,,,19
70919224132,,,19
70919225297,,,19
70919302110,,,11
70919303134,,,11
70918307137,,,19
70918313077,,,19
70918402010,,,19
70918402044,,,19
70918402177,,,19
70918407010,,,19
70918407101,,,19
70918411128,,,19
70918105052,,,19
70918105119,,,19
70918206058,,,19
70918209036,,,19
70918211099,,,19
70918211312,,,19
70918214035,,,19
70918218061,,,19
70918223086,,,19
70918303052,,,19
70918303200,,,19
70918304183,,,19
70913340976,,,6
70913340984,,,6
70913340992,,,6
70913405085,,,6
70913405168,,,6
70913421015,,,6
70913421023,,,6
70913428087,,,6
70914406032,,,2
70914406115,,,2
70914407105,,,2
70914413011,,,2
70914419027,,,2
70914420321,,,2
70915303013,,,5
70916401014,,,5
70913214056,,,6
70913305011,,,6
70913309500,,,6
70913311084,,,6
70913317082,,,6
70913318147,,,6
70913319038,,,6
70913321265,,,2
70913321314,,,2
70913323138,,,2
70913323310,,,2
70913334052,,,6
70913340017,,,6
70913340025,,,6
70913340033,,,6
70913340041,,,6
70913340059,,,6
70913340067,,,6
70913340075,,,6
70913340083,,,6
70913340091,,,6
70913340108,,,6
70913340116,,,6
70913340124,,,6
70913340132,,,6
70913340851,,,6
70913340869,,,6
70913340877,,,6
70913340885,,,6
70913340893,,,6
70913340900,,,6
70913340918,,,6
70913340926,,,6
70913340934,,,6
70913340942,,,6
70913340950,,,6
70913340968,,,6
70912410035,,,6
70912410142,,,6
70912412065,,,12
70912452011,,,6
70913104025,,,6
70913108077,,,6
70913109223,,,6
70913111046,,,6
70913113042,,,6
70913113117,,,6
70913113240,,,6
70913114040,,,6
70913119199,,,6
70913119206,,,6
70913119248,,,6
70913124057,,,6
70913125013,,,6
70913202275,,,6
70913205021,,,6
70913205279,,,6
70913206110,,,6
70913207027,,,6
70913207100,,,6
70901103071,,,12
70901104087,,,12
70901109178,,,12
70901112113,,,12
70901112121,,,12
70901113012,,,12
70901113020,,,12
70901113038,,,12
70901113046,,,12
70901113054,,,12
70901113062,,,12
70901113070,,,12
70901113088,,,12
70901113096,,,12
70901113103,,,12
70901113111,,,12
70901113129,,,12
70901113137,,,12
70901113145,,,12
70901113153,,,12
70901113161,,,12
70901113179,,,12
70901113187,,,12
70901113195,,,12
70901113202,,,12
70901113210,,,12
70901113228,,,12
70901113236,,,12
70901113244,,,12
70901113252,,,12
70901113749,,,12
70901113757,,,12
70901113765,,,12
70901113773,,,12
70901113781,,,12
70901113799,,,12
70901113806,,,12
70901113814,,,12
70901113822,,,12
70901113830,,,12
70901113848,,,12
70901113856,,,12
70907300895,,,19
70912403030,,,6
70912403270,,,6
70912404244,,,6
70912407206,,,6
70836403174,,,20
70836405021,,,10
70836405138,,,10
70836405211,,,10
70836405518,,,10
70836406079,,,10
70836406186,,,10
70836407027,,,10
70836408041,,,10
70836408140,,,10
70836408166,,,10
70836409172,,,10
70836410103,,,10
70836413149,,,20
70836416028,,,20
70836416135,,,20
70836417068,,,20
70836417183,,,20
70836419014,,,20
70901113260,,,12
70901113278,,,12
70901113286,,,12
70901113294,,,12
70901113301,,,12
70901113319,,,12
70901113327,,,12
70901113335,,,12
70901113343,,,12
70901113351,,,12
70901113369,,,12
70901113377,,,12
70901113385,,,12
70901113393,,,12
70901113400,,,12
70901113418,,,12
70901113426,,,12
70901113434,,,12
70901113442,,,12
70901113450,,,12
70901113468,,,12
70901113476,,,12
70901113484,,,12
70901113492,,,12
70901113509,,,12
70901113517,,,12
70901113525,,,12
70901113533,,,12
70901113541,,,12
70901113559,,,12
70901113567,,,12
70901113575,,,12
70901113583,,,12
70901113591,,,12
70901113608,,,12
70901113616,,,12
70901113624,,,12
70901113632,,,12
70901113640,,,12
70901113658,,,12
70901113666,,,12
70901113674,,,12
70901113682,,,12
70901113690,,,12
70901113707,,,12
70901113715,,,12
70901113723,,,12
70901113731,,,12
70913319145,,,6
70913334086,,,6
70912409228,,,6
70912412049,,,12
70913102029,,,6
70913103019,,,6
70913103085,,,6
70913106089,,,6
70913106245,,,6
70913107277,,,6
70913108027,,,6
70913108035,,,6
70913109033,,,6
70913110197,,,6
70913110246,,,6
70913110303,,,6
70913111111,,,6
70913119256,,,6
70913125344,,,6
70913205170,,,6
70913205188,,,6
70913210088,,,6
70913213313,,,6
70836419113,,,20
70901106067,,,12
70901108047,,,12
70901108112,,,12
70901109251,,,12
70907300928,,,19
70912402199,,,6
70912403163,,,6
70912404088,,,6
70912404210,,,6
70912404335,,,6
70912404434,,,6
70912405185,,,6
70912407355,,,6
70912407363,,,6
70912408105,,,6
70836401029,,,10
70836401277,,,10
70836403215,,,20
70836404198,,,20
70836404239,,,20
70836405071,,,10
70836405146,,,10
70836405401,,,10
70836405667,,,10
70836408223,,,10
70836409015,,,10
70836409057,,,10
70836411028,,,10
70836412175,,,20
70836418040,,,20
70919224108,,,19
70919225073,,,19
70919225099,,,19
70919300974,,,11
70919303100,,,11
70918306064,,,19
70918307351,,,19
70918312136,,,19
70918401319,,,19
70918401369,,,19
70918402119,,,19
70918405014,,,19
70918407036,,,19
70918409024,,,19
70918205109,,,19
70918211180,,,19
70918219035,,,19
70918220149,,,19
70918220230,,,19
70918303284,,,19
70918306056,,,19
70913405225,,,6
70913414127,,,6
70913415167,,,6
70913426106,,,6
70913427013,,,6
70914407064,,,2
70914414142,,,2
70914419093,,,2
70914421056,,,2
70914435015,,,2
70913214296,,,6
70913215989,,,6
70913313080,,,2
70913314187,,,2
70913315143,,,2
70913319103,,,6
70913319111,,,6
70920403139,,,5
70920405094,,,5
70920406208,,,5
70920406232,,,5
70920407016,,,5
70920408436,,,5
70920410027,,,5
70920410069,,,5
70920410100,,,5
70920410499,,,5
70920412172,,,5
70920412205,,,5
70920416017,,,11
70919306055,,,11
70919306253,,,11
70919310155,,,19
70919401045,,,11
70919402142,,,11
70919404180,,,11
70919406110,,,11
70919407118,,,11
70919407184,,,11
70919409073,,,11
70919411094,,,11
70919411143,,,11
70919411333,,,11
70919412042,,,11
70919412183,,,11
70920103268,,,5
70920106113,,,5
70920106402,,,5
70920106452,,,5
70920108036,,,5
70920109175,,,5
70920110221,,,5
70920112053,,,5
70920112087,,,5
70919103112,,,11
70919106083,,,11
70919110224,,,11
70919202104,,,11
70919204035,,,11
70919204150,,,11
70919207055,,,11
70919207097,,,11
70919215082,,,11
70919215199,,,11
70919216056,,,11
70921208075,,,5
70921211036,,,5
70921211276,,,5
70921213222,,,5
70921214189,,,5
70921216094,,,5
70921219329,,,5
70921221449,,,5
70921223122,,,5
70921223130,,,5
70921223164,,,5
70920418138,,,11
70920418203,,,11
70920420373,,,11
70921103043,,,5
70921109067,,,5
70921112169,,,5
70921112268,,,5
70921116038,,,5
70921122134,,,5
70921125261,,,5
70921128017,,,5
70921128025,,,5
70921128033,,,5
70921128041,,,5
70921128059,,,5
70921128067,,,5
70921128075,,,5
70921128083,,,5
70921128091,,,5
70921128108,,,5
70921128116,,,5
70921128124,,,5
70921128132,,,5
70920114017,,,5
70920115031,,,5
70920302266,,,11
70920305137,,,11
70920305179,,,11
70920305210,,,11
70920306325,,,11
70920307183,,,11
70920307224,,,11
70920308066,,,11
70920309163,,,11
70920401026,,,5
70922327113,,,13
70922327163,,,13
70922327288,,,13
70922330041,,,13
70922331015,,,13
70922331065,,,13
70921411123,,,5
70921413195,,,5
70921413210,,,5
70921414193,,,5
70921415018,,,5
70921415042,,,5
70921416131,,,13
70921417288,,,13
70921418020,,,13
70921419101,,,13
70922206052,,,5
70922207050,,,5
70922211176,,,5
70922216126,,,5
70922222016,,,5
70922224046,,,5
70922226076,,,5
70922229070,,,5
70922237213,,,5
70922301125,,,5
70922301133,,,5
70921302067,,,5
70921306275,,,5
70921307116,,,5
70921311076,,,5
70921313171,,,5
70921314096,,,5
70921315101,,,5
70921316034,,,5
70921407198,,,5
70921205013,,,5
70921205047,,,5
70921206178,,,5
70921206243,,,5
70923113272,,,4
70923116383,,,4
70923122075,,,4
70923123429,,,4
70923124203,,,4
70923125160,,,4
70923125334,,,4
70922333037,,,13
70922333136,,,13
70922334019,,,13
70922334069,,,13
70922336304,,,13
70922338029,,,13
70922338045,,,13
70922339168,,,13
70922341022,,,13
70922342046,,,13
70922344026,,,13
70922405175,,,13
70922405240,,,13
70922408038,,,13
70922408252,,,13
70922416023,,,13
70922438431,,,13
70922439091,,,13
70922439249,,,13
70922439372,,,13
70922439398,,,13
70922440155,,,13
70922440288,,,13
70922305044,,,5
70922307040,,,5
70922307074,,,5
70922307123,,,5
70922315069,,,13
70922316132,,,13
70922319029,,,13
70922324086,,,13
70926117081,,,13
70926202056,,,13
70926202329,,,13
70926206157,,,13
70926207030,,,13
70926214150,,,13
70926215017,,,13
70926215249,,,13
70925203138,,,13
70925206116,,,13
70926101175,,,13
70926101216,,,13
70926103189,,,13
70926104179,,,13
70926108147,,,13
70926109103,,,13
70923127215,,,4
70923127299,,,4
70923132355,,,4
70923133361,,,4
70923307099,,,13
70923307148,,,13
70923308021,,,13
70923309194,,,13
70923402021,,,4
70923407039,,,4
70923407112,,,4
70923408061,,,13
70922421113,,,13
70922421155,,,13
70922422070,,,13
70922423143,,,13
70922424092,,,13
70922426072,,,13
70922427103,,,13
70922429125,,,13
70922431039,,,13
70922431112,,,13
70922431154,,,13
70922432029,,,13
70922433168,,,13
70929113086,,,11
70929115149,,,11
70929116056,,,11
70928116031,,,13
70928117146,,,13
70928117469,,,13
70928202038,,,11
70928204042,,,11
70928204084,,,11
70928206121,,,11
70928208127,,,11
70928210081,,,11
70928211104,,,11
70928213027,,,11
70928213035,,,11
70928217053,,,11
70928220064,,,13
70928223042,,,13
70928223084,,,13
70928224074,,,13
70928225163,,,13
70928305014,,,13
70928306129,,,13
70928308018,,,13
70928312077,,,10
70928313083,,,10
70928314031,,,10
70928314221,,,10
70926220040,,,13
70926223010,,,13
70926223028,,,13
70926223036,,,13
70926401103,,,13
70926401327,,,13
70926412316,,,14
70928101165,,,13
70928101181,,,13
70928104094,,,13
70928105068,,,13
70928107022,,,13
70928107064,,,13
70928108195,,,13
70928111205,,,13
70928112162,,,13
70926116017,,,13
70926116059,,,13
70929402207,,,11
70929402215,,,11
70929408148,,,11
70929412074,,,11
70929413056,,,11
70929414062,,,11
70929415044,,,11
70929416183,,,11
70929416216,,,11
70929417149,,,11
70929419111,,,11
70929421215,,,10
70929423021,,,10
70929424011,,,11
70929427065,,,10
70929428071,,,10
70930104082,,,11
70929119076,,,11
70929121071,,,11
70929121196,,,11
70929205031,,,11
70929206162,,,11
70929208100,,,11
70929209108,,,11
70929209190,,,11
70929209223,,,11
70929212036,,,11
70929212119,,,11
70929213092,,,11
70929213109,,,11
70929215197,,,11
70929216012,,,11
70929216244,,,11
70929218133,,,11
70929220138,,,11
70929222093,,,11
70929223132,,,11
70929302051,,,11
70929302069,,,11
70928319023,,,10
70928319099,,,10
70928325012,,,10
70929102013,,,11
70929105231,,,11
70929111072,,,11
70929111189,,,11
70929112278,,,11
70929113028,,,11
70932402012,,,10
70932402054,,,10
70932402062,,,10
70932403010,,,10
70932403060,,,10
70932406163,,,10
70932410221,,,10
70932411013,,,10
70932415255,,,10
70932415370,,,10
70932419091,,,10
70933203039,,,10
70931304160,,,10
70931305069,,,10
70931306223,,,10
70931309235,,,10
70931402021,,,10
